ID;Site_name;Longitude;Latitude;Power;Uplink_1;Uplink_2;Uplink_3;Uplink_4;Uplink_5;Uplink_6;Downlink_1;Downlink_2;Downlink_3;Downlink_4;Downlink_5;Downlink_6;Azimuth;Tilt;Height
22190;M_4G_RUSSO_RUSSO4G;28.86216389;47.04480556;19.5;703;708;713;718;723;728;758;763;768;773;778;783;300;14;40
19300;M_4G_SADOVEANU_ZAELP4G;28.88673056;47.04398333;28;703;708;713;718;723;728;758;763;768;773;778;783;100;0;9
19299;M_4G_SADOVEANU_ZAELP4G;28.88673056;47.04398333;28;703;708;713;718;723;728;758;763;768;773;778;783;230;0;8.5
20719;M_4G_SADOVEANU_SAD2P4G;28.88232222;47.04076944;28;703;708;713;718;723;728;758;763;768;773;778;783;90;0;7.7
20720;M_4G_SADOVEANU_SAD2P4G;28.88232222;47.04076944;28;703;708;713;718;723;728;758;763;768;773;778;783;305;0;7.3
21854;M_4G_SALCUTA_SALTW4G;29.23723889;46.60421944;20;703;708;713;718;723;728;758;763;768;773;778;783;80;5;59
21855;M_4G_SALCUTA_SALTW4G;29.23723889;46.60421944;20;703;708;713;718;723;728;758;763;768;773;778;783;165;4;59
21851;M_4G_SALCUTA_SALTW4G;29.23723889;46.60421944;17.8;703;708;713;718;723;728;758;763;768;773;778;783;80;5;59
21852;M_4G_SALCUTA_SALTW4G;29.23723889;46.60421944;17.8;703;708;713;718;723;728;758;763;768;773;778;783;165;4;59
21853;M_4G_SALCUTA_SALTW4G;29.23723889;46.60421944;21.6;703;708;713;718;723;728;758;763;768;773;778;783;310;2;59
21678;M_4G_SCHINOASA_SINGA4G;29.00137222;46.92329167;18.61;703;708;713;718;723;728;758;763;768;773;778;783;20;2;24
21679;M_4G_SCHINOASA_SINGA4G;29.00137222;46.92329167;18.61;703;708;713;718;723;728;758;763;768;773;778;783;125;1;24
21680;M_4G_SCHINOASA_SINGA4G;29.00137222;46.92329167;18.61;703;708;713;718;723;728;758;763;768;773;778;783;290;1;24
21859;M_4G_SCULENI_SCULE4G;27.62788889;47.33283056;19.8;703;708;713;718;723;728;758;763;768;773;778;783;140;3;24
21860;M_4G_SCULENI_SCULE4G;27.62788889;47.33283056;19.8;703;708;713;718;723;728;758;763;768;773;778;783;230;3;24
21861;M_4G_SCULENI_SCULE4G;27.62788889;47.33283056;19.8;703;708;713;718;723;728;758;763;768;773;778;783;330;1;24
127284;M_4G_SECEN4G;28.821775;47.00441944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;70;10;25
658483;M_4G_SECEN4G;28.821775;47.00441944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;70;10;25
658484;M_4G_SECEN4G;28.821775;47.00441944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;200;3;25
658485;M_4G_SECEN4G;28.821775;47.00441944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;290;6;25
127285;M_4G_SECEN4G;28.821775;47.00441944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;200;3;25
127286;M_4G_SECEN4G;28.821775;47.00441944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;290;6;25
127287;M_4G_SFGHE4G;28.85019444;47.02280556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;20;6;14
127288;M_4G_SFGHE4G;28.85019444;47.02280556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;120;6;14
127289;M_4G_SFGHE4G;28.85019444;47.02280556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;265;4;14
870962;M_4G_SHNVI4G_800;28.77605556;46.97886111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;80;6;16
870963;M_4G_SHNVI4G_800;28.77605556;46.97886111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;220;7;16
870964;M_4G_SHNVI4G_800;28.77605556;46.97886111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;355;8;16
1900454;M_4G_SIGNL4G;28.86222222;46.99194444;29.2;703;708;713;718;723;728;758;763;768;773;778;783;85;13;30
1900455;M_4G_SIGNL4G;28.86222222;46.99194444;29.2;703;708;713;718;723;728;758;763;768;773;778;783;260;10;30
1900456;M_4G_SIGNL4G;28.86222222;46.99194444;29.2;703;708;713;718;723;728;758;763;768;773;778;783;350;8;30
870965;M_4G_SIGNL4G_800;28.86244444;46.99216667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;85;13;24
870966;M_4G_SIGNL4G_800;28.86244444;46.99216667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;260;10;24
870967;M_4G_SIGNL4G_800;28.86244444;46.99216667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;350;8;24
20723;M_4G_SINGEREI_SINCN4G;28.14902778;47.63375;19.8;703;708;713;718;723;728;758;763;768;773;778;783;15;1;34
20724;M_4G_SINGEREI_SINCN4G;28.14902778;47.63375;19.8;703;708;713;718;723;728;758;763;768;773;778;783;100;3;34
20725;M_4G_SINGEREI_SINCN4G;28.14902778;47.63375;19.8;703;708;713;718;723;728;758;763;768;773;778;783;290;2;34
20726;M_4G_SINGEREI_SINCN4G;28.14902778;47.63375;19.8;703;708;713;718;723;728;758;763;768;773;778;783;15;5;34
20727;M_4G_SINGEREI_SINCN4G;28.14902778;47.63375;19.8;703;708;713;718;723;728;758;763;768;773;778;783;100;7;34
20728;M_4G_SINGEREI_SINCN4G;28.14902778;47.63375;19.8;703;708;713;718;723;728;758;763;768;773;778;783;290;6;34
21553;M_4G_SIRAUTI_SIRAU4G;26.8254;48.25611944;19.5;703;708;713;718;723;728;758;763;768;773;778;783;300;2;28
21551;M_4G_SIRAUTI_SIRAU4G;26.8254;48.25611944;17.5;703;708;713;718;723;728;758;763;768;773;778;783;130;4;28
21552;M_4G_SIRAUTI_SIRAU4G;26.8254;48.25611944;17.5;703;708;713;718;723;728;758;763;768;773;778;783;300;6;28
1900457;M_4G_SKIMN4G;28.8;46.99527778;29.2;703;708;713;718;723;728;758;763;768;773;778;783;15;9;26
1900458;M_4G_SKIMN4G;28.8;46.99527778;29.2;703;708;713;718;723;728;758;763;768;773;778;783;120;7;26
1900459;M_4G_SKIMN4G;28.8;46.99527778;29.2;703;708;713;718;723;728;758;763;768;773;778;783;280;2;26
870968;M_4G_SKIMN4G_800;28.80015833;46.99541944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;15;10;24
870969;M_4G_SKIMN4G_800;28.80015833;46.99541944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;120;8;24
870970;M_4G_SKIMN4G_800;28.80015833;46.99541944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;260;9;24
870971;M_4G_SKINO4G_800;28.82508333;46.98425556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;20;7;18
870972;M_4G_SKINO4G_800;28.82508333;46.98425556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;110;6;18
870973;M_4G_SKINO4G_800;28.82508333;46.98425556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;245;5;18
658486;M_4G_SKYTR4G;28.83605556;47.02355556;19.8;703;708;713;718;723;728;758;763;768;773;778;783;0;0;10
658487;M_4G_SKYTR4G;28.83605556;47.02355556;24.8;703;708;713;718;723;728;758;763;768;773;778;783;0;0;10
23107;M_4G_Slobozia_Mare_SLMOM4G;28.24625;45.58972222;18.35;703;708;713;718;723;728;758;763;768;773;778;783;90;4;0
23108;M_4G_Slobozia_Mare_SLMOM4G;28.24625;45.58972222;18.35;703;708;713;718;723;728;758;763;768;773;778;783;280;4;0
870727;M_4G_SORCE4G_800;28.30222222;48.15788889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;5;8;20
870728;M_4G_SORCE4G_800;28.30222222;48.15788889;33.7;703;708;713;718;723;728;758;763;768;773;778;783;185;2;20
870729;M_4G_SORCE4G_800;28.30222222;48.15788889;33.7;703;708;713;718;723;728;758;763;768;773;778;783;280;2;20
20933;M_4G_SOROCA_SOBAR4G;28.024575;48.25915278;20.5;703;708;713;718;723;728;758;763;768;773;778;783;135;2;29
20934;M_4G_SOROCA_SOBAR4G;28.024575;48.25915278;20.5;703;708;713;718;723;728;758;763;768;773;778;783;315;2;29
22805;M_4G_Soroca_SORCM3G;28.29141111;48.16278889;19.15;703;708;713;718;723;728;758;763;768;773;778;783;60;5;20
22806;M_4G_Soroca_SORCM3G;28.29141111;48.16278889;19.15;703;708;713;718;723;728;758;763;768;773;778;783;175;3;20
22807;M_4G_Soroca_SORCM3G;28.29141111;48.16278889;19.15;703;708;713;718;723;728;758;763;768;773;778;783;285;2;20
19260;1GINT4G;28.89603056;47.04115556;28;703;708;713;718;723;728;758;763;768;773;778;783;0;0;9
19261;1GINT4G;28.89603056;47.04115556;28;703;708;713;718;723;728;758;763;768;773;778;783;80;0;9
19262;1GINT4G;28.89603056;47.04115556;28;703;708;713;718;723;728;758;763;768;773;778;783;180;0;9
870974;M_4G_STATW4G_800;28.86697222;47.08652778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;90;9;40
870975;M_4G_STATW4G_800;28.86697222;47.08652778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;330;8;40
870976;M_4G_STAUC4G_800;28.86697222;47.08652778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;95;11;32
870977;M_4G_STAUC4G_800;28.86697222;47.08652778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;200;16;32
870978;M_4G_STAUC4G_800;28.86697222;47.08652778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;345;10;32
23941;M_4G_Stauceni_2STAU3G;28.86796667;47.10233333;16.5;703;708;713;718;723;728;758;763;768;773;778;783;225;5;12.5
870979;M_4G_STAZI4G_800;28.86738333;46.98040833;35.8;703;708;713;718;723;728;758;763;768;773;778;783;15;12;20
870980;M_4G_STAZI4G_800;28.86738333;46.98040833;35.8;703;708;713;718;723;728;758;763;768;773;778;783;110;11;20
870981;M_4G_STAZI4G_800;28.86738333;46.98040833;35.8;703;708;713;718;723;728;758;763;768;773;778;783;225;10;20
18915;M4GSTAZI;28.86680278;46.98038056;19.2;703;708;713;718;723;728;758;763;768;773;778;783;15;11;29
18920;M4GSTAZI;28.86680278;46.98038056;19.2;703;708;713;718;723;728;758;763;768;773;778;783;110;13;29
18923;M4GSTAZI;28.86680278;46.98038056;19.2;703;708;713;718;723;728;758;763;768;773;778;783;225;13;29
18946;M4GSTAZI;28.86680278;46.98038056;19.2;703;708;713;718;723;728;758;763;768;773;778;783;15;11;29
18944;M4GSTAZI;28.86680278;46.98038056;19.2;703;708;713;718;723;728;758;763;768;773;778;783;110;11;29
18959;M4GSTAZI;28.86680278;46.98038056;19.2;703;708;713;718;723;728;758;763;768;773;778;783;110;8;29
18960;M4GSTAZI;28.86680278;46.98038056;19.2;703;708;713;718;723;728;758;763;768;773;778;783;225;11;29
18941;M4GSTAZI;28.86680278;46.98038056;19.2;703;708;713;718;723;728;758;763;768;773;778;783;225;13;29
22100;M_4G_STEFAN_CEL_MARE_BLZER3G;27.90213889;47.751;19.1;703;708;713;718;723;728;758;763;768;773;778;783;30;8;30
22101;M_4G_STEFAN_CEL_MARE_BLZER3G;27.90213889;47.751;19.1;703;708;713;718;723;728;758;763;768;773;778;783;105;5;30
22102;M_4G_STEFAN_CEL_MARE_BLZER3G;27.90213889;47.751;19.1;703;708;713;718;723;728;758;763;768;773;778;783;190;3;30
22103;M_4G_STEFAN_CEL_MARE_BLZER3G;27.90213889;47.751;19.1;703;708;713;718;723;728;758;763;768;773;778;783;260;5;30
22096;M_4G_STEFAN_CEL_MARE_BLZER3G;27.90213889;47.751;15.5;703;708;713;718;723;728;758;763;768;773;778;783;30;11;30
22097;M_4G_STEFAN_CEL_MARE_BLZER3G;27.90213889;47.751;15.5;703;708;713;718;723;728;758;763;768;773;778;783;105;10;30
22098;M_4G_STEFAN_CEL_MARE_BLZER3G;27.90213889;47.751;15.5;703;708;713;718;723;728;758;763;768;773;778;783;190;7;30
22099;M_4G_STEFAN_CEL_MARE_BLZER3G;27.90213889;47.751;15.5;703;708;713;718;723;728;758;763;768;773;778;783;260;9;30
22060;M_4G_STEFAN_CEL_MARE_BRINC3G;28.84730833;47.01407222;19.1;703;708;713;718;723;728;758;763;768;773;778;783;105;3;8
22061;M_4G_STEFAN_CEL_MARE_BRINC3G;28.84730833;47.01407222;19.1;703;708;713;718;723;728;758;763;768;773;778;783;180;3;8
22062;M_4G_STEFAN_CEL_MARE_BRINC3G;28.84730833;47.01407222;19.1;703;708;713;718;723;728;758;763;768;773;778;783;350;3;8
22064;M_4G_STEFAN_CEL_MARE_BRINC3G;28.84730833;47.01407222;19.2;703;708;713;718;723;728;758;763;768;773;778;783;105;3;8
22065;M_4G_STEFAN_CEL_MARE_BRINC3G;28.84730833;47.01407222;19.2;703;708;713;718;723;728;758;763;768;773;778;783;180;3;8
22066;M_4G_STEFAN_CEL_MARE_BRINC3G;28.84730833;47.01407222;19.2;703;708;713;718;723;728;758;763;768;773;778;783;350;3;8
870733;M_4G_STRAS4G_800;28.62538889;47.14963889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;13;65
870734;M_4G_STRAS4G_800;28.62538889;47.14963889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;120;3;65
870735;M_4G_STRAS4G_800;28.62538889;47.14963889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;240;3;65
22093;M_4G_STRII_BL4CT3G;27.93530278;47.771875;19.23;703;708;713;718;723;728;758;763;768;773;778;783;35;4;25
22094;M_4G_STRII_BL4CT3G;27.93530278;47.771875;19.23;703;708;713;718;723;728;758;763;768;773;778;783;140;5;25
22095;M_4G_STRII_BL4CT3G;27.93530278;47.771875;19.23;703;708;713;718;723;728;758;763;768;773;778;783;225;6;25
22090;M_4G_STRII_BL4CT3G;27.93530278;47.771875;16.31;703;708;713;718;723;728;758;763;768;773;778;783;35;6;25
22091;M_4G_STRII_BL4CT3G;27.93530278;47.771875;16.31;703;708;713;718;723;728;758;763;768;773;778;783;140;8;25
22092;M_4G_STRII_BL4CT3G;27.93530278;47.771875;16.31;703;708;713;718;723;728;758;763;768;773;778;783;225;8;25
22009;M_4G_STRISCA_3GREN4G;28.83711111;46.98656667;17.1;703;708;713;718;723;728;758;763;768;773;778;783;105;10;8.8
22010;M_4G_STRISCA_3GREN4G;28.83711111;46.98656667;17.1;703;708;713;718;723;728;758;763;768;773;778;783;200;10;8.8
20885;M_4G_SURII_SURII4G;27.82268333;48.09193889;18.5;703;708;713;718;723;728;758;763;768;773;778;783;75;5;29
20886;M_4G_SURII_SURII4G;27.82268333;48.09193889;18.5;703;708;713;718;723;728;758;763;768;773;778;783;155;5;29
20887;M_4G_SURII_SURII4G;27.82268333;48.09193889;18.5;703;708;713;718;723;728;758;763;768;773;778;783;340;4;29
21897;M_4G_CODRU4G;28.82503056;47.02508333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;40;0;15
21898;M_4G_CODRU4G;28.82503056;47.02508333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;170;0;15
21899;M_4G_CODRU4G;28.82503056;47.02508333;35.8;703;708;713;718;723;728;758;763;768;773;778;783;270;0;15
21933;M_4G_SWITC4G;28.86241667;47.04338056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;80;0;15
21934;M_4G_SWITC4G;28.86241667;47.04338056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;170;0;15
21935;M_4G_SWITC4G;28.86241667;47.04338056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;270;0;15
21914;M_4G_MDOVA4G;28.83999444;47.00465278;24.8;703;708;713;718;723;728;758;763;768;773;778;783;0;0;0
21916;M_4G_MDOVA4G;28.83999444;47.00465278;35.8;703;708;713;718;723;728;758;763;768;773;778;783;240;0;0
21917;M_4G_MDOVA4G;28.83999444;47.00465278;35.8;703;708;713;718;723;728;758;763;768;773;778;783;330;0;0
21894;M_4G_ASEMM4G;28.83720556;47.03030556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;30;0;30
21895;M_4G_ASEMM4G;28.83720556;47.03030556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;140;0;30
21896;M_4G_ASEMM4G;28.83720556;47.03030556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;280;0;30
21909;M_4G_HEADQ4G;28.865825;46.98855556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;210;0;20
21910;M_4G_HEADQ4G;28.865825;46.98855556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;320;0;20
21903;M_4G_DACIA4G;28.85785833;46.98660556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;5;0;50
21904;M_4G_DACIA4G;28.85785833;46.98660556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;170;0;50
21905;M_4G_DACIA4G;28.85785833;46.98660556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;280;0;50
21900;M_4G_CUZAV4G;28.86371944;46.98361389;35.8;703;708;713;718;723;728;758;763;768;773;778;783;70;0;20
21901;M_4G_CUZAV4G;28.86371944;46.98361389;35.8;703;708;713;718;723;728;758;763;768;773;778;783;150;0;20
21902;M_4G_CUZAV4G;28.86371944;46.98361389;35.8;703;708;713;718;723;728;758;763;768;773;778;783;235;0;20
21928;M_4G_SIGMA4G;28.85805833;46.99144444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;0;50
21929;M_4G_SIGMA4G;28.85805833;46.99144444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;120;0;50
21930;M_4G_SIGMA4G;28.85805833;46.99144444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;250;0;50
21906;M_4G_FLORI4G;28.86155833;47.05922222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;0;25
21907;M_4G_FLORI4G;28.86155833;47.05922222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;120;0;25
21908;M_4G_FLORI4G;28.86155833;47.05922222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;240;0;25
21918;M_4G_MEXPO4G;28.80301667;47.01835;35.8;703;708;713;718;723;728;758;763;768;773;778;783;55;0;25
21919;M_4G_MEXPO4G;28.80301667;47.01835;35.8;703;708;713;718;723;728;758;763;768;773;778;783;285;0;25
21925;M_4G_PRESA4G;28.83172222;47.02161111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;70;0;35
21926;M_4G_PRESA4G;28.83172222;47.02161111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;160;0;35
21927;M_4G_PRESA4G;28.83172222;47.02161111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;310;0;35
21942;M_4G_PUSKI4G;28.83382778;47.02336111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;30;0;15
21943;M_4G_PUSKI4G;28.83382778;47.02336111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;130;0;15
21944;M_4G_PUSKI4G;28.83382778;47.02336111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;315;0;15
21922;M_4G_OPERA4G;28.82874444;47.02771389;35.8;703;708;713;718;723;728;758;763;768;773;778;783;60;0;15
21923;M_4G_OPERA4G;28.82874444;47.02771389;35.8;703;708;713;718;723;728;758;763;768;773;778;783;150;0;15
21924;M_4G_OPERA4G;28.82874444;47.02771389;35.8;703;708;713;718;723;728;758;763;768;773;778;783;290;0;15
21920;M_4G_MINAG4G;28.8241;47.03045278;35.8;703;708;713;718;723;728;758;763;768;773;778;783;90;0;30
21921;M_4G_MINAG4G;28.8241;47.03045278;35.8;703;708;713;718;723;728;758;763;768;773;778;783;270;0;30
21911;M_4G_MCOOP4G;28.84380833;47.01647778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;110;0;18
21912;M_4G_MCOOP4G;28.84380833;47.01647778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;240;0;18
21913;M_4G_MCOOP4G;28.84380833;47.01647778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;330;0;18
21936;M_4G_TECHU4G;28.86805278;47.06257778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;160;0;30
21937;M_4G_TECHU4G;28.86805278;47.06257778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;220;0;30
21938;M_4G_TECHU4G;28.86805278;47.06257778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;335;0;30
21939;M_4G_TIGSH4G;28.84275833;47.01734167;24.8;703;708;713;718;723;728;758;763;768;773;778;783;0;0;0
21940;M_4G_TIGSH4G;28.84275833;47.01734167;35.8;703;708;713;718;723;728;758;763;768;773;778;783;140;0;0
21941;M_4G_TIGSH4G;28.84275833;47.01734167;35.8;703;708;713;718;723;728;758;763;768;773;778;783;315;0;0
21931;M_4G_SKYTR4G;28.83605556;47.02355556;19.8;703;708;713;718;723;728;758;763;768;773;778;783;0;0;0
21932;M_4G_SKYTR4G;28.83605556;47.02355556;24.8;703;708;713;718;723;728;758;763;768;773;778;783;0;0;0
21312;M_4G_CAUSENI_1TROM4G;29.08767778;46.55126944;17.7;703;708;713;718;723;728;758;763;768;773;778;783;60;4;20
21313;M_4G_CAUSENI_1TROM4G;29.08767778;46.55126944;18.9;703;708;713;718;723;728;758;763;768;773;778;783;260;2;20
24087;M_4G_Taraclia_TARPL3G;28.67541944;45.91475;19.8;703;708;713;718;723;728;758;763;768;773;778;783;70;2;22
24088;M_4G_Taraclia_TARPL3G;28.67541944;45.91475;19.8;703;708;713;718;723;728;758;763;768;773;778;783;210;2;22
24089;M_4G_Taraclia_TARPL3G;28.67541944;45.91475;19.8;703;708;713;718;723;728;758;763;768;773;778;783;325;3;22
24090;M_4G_Taraclia_TARPL3G;28.67541944;45.91475;18.35;703;708;713;718;723;728;758;763;768;773;778;783;140;3;22
774481;M_4G_TARCM4G;28.65430556;45.90125;34.7;703;708;713;718;723;728;758;763;768;773;778;783;80;10;80
774482;M_4G_TARCM4G;28.65430556;45.90125;34.7;703;708;713;718;723;728;758;763;768;773;778;783;200;10;80
774483;M_4G_TARCM4G;28.65430556;45.90125;34.7;703;708;713;718;723;728;758;763;768;773;778;783;320;10;80
21846;M_4G_TATARESTI_TATAR4G;28.33258611;46.02685;18.6;703;708;713;718;723;728;758;763;768;773;778;783;85;4;19
21847;M_4G_TATARESTI_TATAR4G;28.33258611;46.02685;18.6;703;708;713;718;723;728;758;763;768;773;778;783;175;2;19
21848;M_4G_TATARESTI_TATAR4G;28.33258611;46.02685;18.6;703;708;713;718;723;728;758;763;768;773;778;783;355;2;19
1900460;M_4G_TAXIP4G;28.79638889;47.04222222;29.5;703;708;713;718;723;728;758;763;768;773;778;783;30;5;37
1900461;M_4G_TAXIP4G;28.79638889;47.04222222;29.5;703;708;713;718;723;728;758;763;768;773;778;783;200;3;37
1900462;M_4G_TAXIP4G;28.79638889;47.04222222;29.5;703;708;713;718;723;728;758;763;768;773;778;783;300;4;37
870982;M_4G_TAXIP4G_800;28.79633333;47.04222222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;30;9;20
870983;M_4G_TAXIP4G_800;28.79633333;47.04222222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;200;9;20
870984;M_4G_TAXIP4G_800;28.79633333;47.04222222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;300;8;20
21710;M_4G_TAXOBENI_TAXOB4G;27.61631389;47.39253611;22;703;708;713;718;723;728;758;763;768;773;778;783;265;4;20
21712;M_4G_TAXOBENI_TAXOB4G;27.61631389;47.39253611;17.7;703;708;713;718;723;728;758;763;768;773;778;783;10;4;20
21715;M_4G_TAXOBENI_TAXOB4G;27.61631389;47.39253611;17.7;703;708;713;718;723;728;758;763;768;773;778;783;190;4;20
870985;M_4G_TECHN4G_800;28.94149444;46.93903889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;105;12;14
870986;M_4G_TECHN4G_800;28.94149444;46.93903889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;225;6;14
870987;M_4G_TECHN4G_800;28.94149444;46.93903889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;335;12;14
658488;M_4G_TECHU4G;28.86805278;47.06257778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;160;0;30
658489;M_4G_TECHU4G;28.86805278;47.06257778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;220;0;30
658490;M_4G_TECHU4G;28.86805278;47.06257778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;335;0;30
20661;M_4G_TEILOR_MARPL4G;28.849725;46.985125;28;703;708;713;718;723;728;758;763;768;773;778;783;60;0;17.4
22764;M_4G_Teilor_TEILO3G;28.85141111;46.98744167;19.15;703;708;713;718;723;728;758;763;768;773;778;783;240;1;8.5
22765;M_4G_Teilor_TEILO3G;28.85141111;46.98744167;19.15;703;708;713;718;723;728;758;763;768;773;778;783;340;3;8.5
127290;M_4G_TEILR4G;28.84738056;46.98568056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;41;10;23.5
658491;M_4G_TEILR4G;28.84738056;46.98568056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;40;10;23.5
658492;M_4G_TEILR4G;28.84738056;46.98568056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;130;6;23.5
658493;M_4G_TEILR4G;28.84738056;46.98568056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;215;4;23.5
127291;M_4G_TEILR4G;28.84738056;46.98568056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;130;6;23.5
127292;M_4G_TEILR4G;28.84738056;46.98568056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;216;4;23.5
19272;M_4G_TELENESTI_TELEN4G;28.35855;47.51563889;28;703;708;713;718;723;728;758;763;768;773;778;783;70;2;29
19273;M_4G_TELENESTI_TELEN4G;28.35855;47.51563889;28;703;708;713;718;723;728;758;763;768;773;778;783;170;1;29
19274;M_4G_TELENESTI_TELEN4G;28.35855;47.51563889;28;703;708;713;718;723;728;758;763;768;773;778;783;260;1;29
19266;M_4G_TELENESTI_TELEN4G;28.35855;47.51563889;29;703;708;713;718;723;728;758;763;768;773;778;783;70;4;29
19267;M_4G_TELENESTI_TELEN4G;28.35855;47.51563889;29;703;708;713;718;723;728;758;763;768;773;778;783;170;3;29
19268;M_4G_TELENESTI_TELEN4G;28.35855;47.51563889;29;703;708;713;718;723;728;758;763;768;773;778;783;260;3;29
21528;M_4G_TELITA_TELIT3G;29.28608056;46.96146944;29;703;708;713;718;723;728;758;763;768;773;778;783;45;2;41
21529;M_4G_TELITA_TELIT3G;29.28608056;46.96146944;26;703;708;713;718;723;728;758;763;768;773;778;783;110;2;41
870988;M_4G_TERMO4G_800;28.86325;47.03269444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;40;8;37
870989;M_4G_TERMO4G_800;28.86325;47.03269444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;210;10;37
870990;M_4G_TERMO4G_800;28.86325;47.03269444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;300;8;37
870991;M_4G_TESTE4G_800;28.83655556;46.99294444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;185;9;20
870992;M_4G_TESTE4G_800;28.83655556;46.99294444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;270;7;20
870993;M_4G_TESTE4G_800;28.83655556;46.99294444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;350;12;20
20721;M_4G_TESTEMITEANU_2DANS4G;28.83656389;46.99675278;28;703;708;713;718;723;728;758;763;768;773;778;783;190;0;6.5
19269;M_4G_TESTEMITEANU_CAMED4G;28.82856944;46.99494444;28;703;708;713;718;723;728;758;763;768;773;778;783;120;11;30.5
19270;M_4G_TESTEMITEANU_CAMED4G;28.82856944;46.99494444;28;703;708;713;718;723;728;758;763;768;773;778;783;180;9;30.5
19271;M_4G_TESTEMITEANU_CAMED4G;28.82856944;46.99494444;28;703;708;713;718;723;728;758;763;768;773;778;783;310;14;30.5
